# Wavenumber	Transmittence
743.00	0.669540
648.00	0.473640
663.00	0.734280
808.00	0.737280
698.00	0.837460
818.00	0.735980
623.00	0.278580
633.00	0.192220
788.00	0.766380
693.00	0.856040
628.00	0.200780
678.00	0.856640
813.00	0.723640
763.00	0.679900
688.00	0.866820
728.00	0.314140
738.00	0.642620
683.00	0.867400
733.00	0.492340
643.00	0.355060
653.00	0.606540
748.00	0.661460
673.00	0.833600
823.00	0.764060
768.00	0.742980
828.00	0.769880
758.00	0.619080
803.00	0.781540
753.00	0.607920
638.00	0.240280
708.00	0.682300
783.00	0.774300
668.00	0.794980
658.00	0.696980
718.00	0.282020
703.00	0.795620
793.00	0.785800
713.00	0.475280
723.00	0.167980
798.00	0.795320
773.00	0.789160
778.00	0.796080
