# Wavenumber	Transmittence
523.00	0.955580
568.00	0.813040
548.00	0.628080
558.00	0.696380
408.00	0.783920
508.00	0.967200
458.00	0.922520
543.00	0.757220
503.00	0.969080
423.00	0.840660
418.00	0.825480
428.00	0.849780
518.00	0.960580
533.00	0.923380
513.00	0.964220
453.00	0.898200
443.00	0.848700
538.00	0.876660
553.00	0.604740
528.00	0.950260
463.00	0.942020
573.00	0.869620
478.00	0.945800
493.00	0.950040
448.00	0.874140
403.00	0.771160
483.00	0.942020
473.00	0.949980
433.00	0.846880
563.00	0.766400
488.00	0.943380
498.00	0.963340
413.00	0.809500
468.00	0.949560
438.00	0.838800
