# Wavenumber,Transmittence
3343.00,0.920200
3338.00,0.919920
3438.00,0.927960
3378.00,0.924160
3503.00,0.932820
3353.00,0.921340
3393.00,0.926660
3363.00,0.922500
3508.00,0.933120
3473.00,0.931980
3488.00,0.931960
3373.00,0.923500
3483.00,0.931900
3398.00,0.926720
3408.00,0.926000
3413.00,0.925500
3368.00,0.923000
3478.00,0.931900
3388.00,0.925860
3383.00,0.925020
3453.00,0.931280
3418.00,0.925060
3498.00,0.932520
3433.00,0.926900
3468.00,0.932000
3348.00,0.920800
3358.00,0.921920
3463.00,0.932000
3423.00,0.924900
3443.00,0.929040
3403.00,0.926380
3458.00,0.932060
3448.00,0.930160
3493.00,0.932220
3428.00,0.925820
