# Wavenumber,Transmittence
478.00,0.945800
713.00,0.475280
548.00,0.628080
613.00,0.568440
563.00,0.766400
623.00,0.278580
658.00,0.696980
663.00,0.734280
698.00,0.837460
673.00,0.833600
608.00,0.719520
533.00,0.923380
528.00,0.950260
498.00,0.963340
558.00,0.696380
578.00,0.897060
583.00,0.903520
678.00,0.856640
473.00,0.949980
523.00,0.955580
683.00,0.867400
708.00,0.682300
483.00,0.942020
538.00,0.876660
653.00,0.606540
688.00,0.866820
503.00,0.969080
603.00,0.802140
573.00,0.869620
553.00,0.604740
668.00,0.794980
518.00,0.960580
508.00,0.967200
593.00,0.880000
493.00,0.950040
588.00,0.899200
618.00,0.423320
598.00,0.850040
633.00,0.192220
693.00,0.856040
488.00,0.943380
638.00,0.240280
568.00,0.813040
703.00,0.795620
513.00,0.964220
543.00,0.757220
648.00,0.473640
643.00,0.355060
628.00,0.200780
