# Wavenumber	Transmittence
3698.00	0.908800
3688.00	0.908480
3778.00	0.904600
3708.00	0.912760
3758.00	0.904380
3673.00	0.912480
3663.00	0.912920
3718.00	0.913340
3743.00	0.902380
3788.00	0.905680
3658.00	0.913180
3653.00	0.912660
3748.00	0.903880
3783.00	0.904540
3773.00	0.904620
3668.00	0.912680
3728.00	0.904760
3683.00	0.910140
3638.00	0.910500
3703.00	0.910520
3723.00	0.910440
3643.00	0.909000
3763.00	0.904540
3693.00	0.907880
3733.00	0.897780
3738.00	0.897360
3768.00	0.904600
3753.00	0.904180
3678.00	0.911820
3713.00	0.913640
3648.00	0.909420
