# Wavenumber,Transmittence
643.00,0.355060
648.00,0.473640
668.00,0.794980
623.00,0.278580
723.00,0.167980
678.00,0.856640
783.00,0.774300
733.00,0.492340
738.00,0.642620
778.00,0.796080
703.00,0.795620
658.00,0.696980
698.00,0.837460
638.00,0.240280
633.00,0.192220
753.00,0.607920
673.00,0.833600
823.00,0.764060
798.00,0.795320
758.00,0.619080
818.00,0.735980
743.00,0.669540
768.00,0.742980
728.00,0.314140
653.00,0.606540
793.00,0.785800
773.00,0.789160
763.00,0.679900
718.00,0.282020
663.00,0.734280
708.00,0.682300
748.00,0.661460
683.00,0.867400
813.00,0.723640
808.00,0.737280
788.00,0.766380
693.00,0.856040
628.00,0.200780
618.00,0.423320
713.00,0.475280
803.00,0.781540
688.00,0.866820
