# Wavenumber	Transmittence
573.00	0.869620
453.00	0.898200
568.00	0.813040
463.00	0.942020
578.00	0.897060
598.00	0.850040
628.00	0.200780
643.00	0.355060
523.00	0.955580
468.00	0.949560
553.00	0.604740
508.00	0.967200
618.00	0.423320
563.00	0.766400
558.00	0.696380
448.00	0.874140
588.00	0.899200
543.00	0.757220
473.00	0.949980
498.00	0.963340
613.00	0.568440
518.00	0.960580
548.00	0.628080
538.00	0.876660
593.00	0.880000
533.00	0.923380
633.00	0.192220
648.00	0.473640
493.00	0.950040
503.00	0.969080
478.00	0.945800
603.00	0.802140
513.00	0.964220
488.00	0.943380
608.00	0.719520
458.00	0.922520
623.00	0.278580
483.00	0.942020
638.00	0.240280
528.00	0.950260
583.00	0.903520
