# Wavenumber	Transmittence
2488.00	0.902660
2433.00	0.904540
2503.00	0.892480
2468.00	0.912360
2443.00	0.908580
2563.00	0.804220
2528.00	0.862980
2438.00	0.906560
2473.00	0.910300
2538.00	0.843560
2493.00	0.899920
2548.00	0.824200
2573.00	0.793880
2478.00	0.907820
2508.00	0.887380
2513.00	0.879700
2543.00	0.831960
2463.00	0.913180
2458.00	0.913000
2498.00	0.896620
2518.00	0.870140
2533.00	0.854980
2553.00	0.817120
2453.00	0.912080
2448.00	0.910380
2558.00	0.810440
2483.00	0.905320
2568.00	0.798580
2523.00	0.867640
