# Wavenumber,Transmittence
708.00,0.682300
748.00,0.661460
813.00,0.723640
668.00,0.794980
713.00,0.475280
773.00,0.789160
823.00,0.764060
803.00,0.781540
663.00,0.734280
838.00,0.702940
638.00,0.240280
753.00,0.607920
863.00,0.605760
643.00,0.355060
738.00,0.642620
633.00,0.192220
698.00,0.837460
693.00,0.856040
828.00,0.769880
723.00,0.167980
798.00,0.795320
768.00,0.742980
853.00,0.638460
843.00,0.665360
783.00,0.774300
743.00,0.669540
688.00,0.866820
778.00,0.796080
683.00,0.867400
833.00,0.757620
678.00,0.856640
728.00,0.314140
793.00,0.785800
848.00,0.647340
653.00,0.606540
703.00,0.795620
868.00,0.530020
733.00,0.492340
818.00,0.735980
808.00,0.737280
763.00,0.679900
718.00,0.282020
628.00,0.200780
758.00,0.619080
788.00,0.766380
658.00,0.696980
648.00,0.473640
858.00,0.629780
673.00,0.833600
