# Wavenumber	Transmittence
871.00	0.845080
931.00	0.845260
926.00	0.844180
846.00	0.841200
861.00	0.844300
821.00	0.838200
816.00	0.836420
886.00	0.839760
941.00	0.848580
866.00	0.844980
916.00	0.844400
851.00	0.842460
876.00	0.845640
906.00	0.845000
881.00	0.843140
901.00	0.844540
896.00	0.841280
811.00	0.841200
796.00	0.839020
936.00	0.846360
921.00	0.843880
806.00	0.841500
856.00	0.843380
826.00	0.835960
831.00	0.832100
911.00	0.844860
891.00	0.838120
841.00	0.838840
836.00	0.835140
801.00	0.839520
