# Wavenumber	Transmittence
3311.00	0.867520
3161.00	0.861680
3206.00	0.866740
3196.00	0.863800
3186.00	0.860840
3201.00	0.865420
3271.00	0.865040
3266.00	0.864760
3296.00	0.866580
3256.00	0.864520
3211.00	0.867260
3276.00	0.865380
3146.00	0.858100
3231.00	0.865220
3226.00	0.865800
3236.00	0.865020
3151.00	0.859680
3246.00	0.864760
3171.00	0.861680
3191.00	0.862280
3216.00	0.866900
3281.00	0.865680
3291.00	0.866280
3261.00	0.864440
3306.00	0.867180
3166.00	0.862160
3181.00	0.859980
3156.00	0.860760
3221.00	0.866340
3286.00	0.865980
3301.00	0.866920
3241.00	0.864880
3251.00	0.864640
3176.00	0.860460
