# Wavenumber,Transmittence
596.00,0.876260
546.00,0.865380
731.00,0.215180
721.00,0.504080
671.00,0.797500
611.00,0.874600
566.00,0.872500
711.00,0.600100
696.00,0.404040
581.00,0.875540
576.00,0.874900
666.00,0.845980
661.00,0.854620
556.00,0.868880
656.00,0.858800
606.00,0.875300
686.00,0.702340
646.00,0.864660
676.00,0.752280
636.00,0.869540
716.00,0.544160
536.00,0.862060
631.00,0.870740
641.00,0.867260
681.00,0.716000
736.00,0.495900
651.00,0.861960
701.00,0.675060
561.00,0.870720
691.00,0.663680
601.00,0.875960
541.00,0.863700
706.00,0.634040
626.00,0.871840
586.00,0.875980
591.00,0.876140
616.00,0.873920
726.00,0.297800
621.00,0.872960
741.00,0.525400
531.00,0.860500
551.00,0.867080
571.00,0.873820
