# Wavenumber	Transmittence
486.00	0.856180
561.00	0.870720
541.00	0.863700
646.00	0.864660
526.00	0.859220
601.00	0.875960
491.00	0.867160
556.00	0.868880
551.00	0.867080
501.00	0.872600
506.00	0.872020
521.00	0.861760
651.00	0.861960
511.00	0.869920
621.00	0.872960
596.00	0.876260
476.00	0.838200
626.00	0.871840
616.00	0.873920
466.00	0.782880
631.00	0.870740
531.00	0.860500
456.00	0.795540
606.00	0.875300
566.00	0.872500
586.00	0.875980
471.00	0.819700
546.00	0.865380
641.00	0.867260
516.00	0.866700
591.00	0.876140
496.00	0.871440
611.00	0.874600
461.00	0.788240
536.00	0.862060
656.00	0.858800
576.00	0.874900
636.00	0.869540
481.00	0.845540
571.00	0.873820
581.00	0.875540
