# Wavenumber	Transmittence
1721.00	0.826340
1791.00	0.809540
1571.00	0.807920
1751.00	0.831840
1701.00	0.832100
1681.00	0.829120
1801.00	0.807560
1666.00	0.827600
1641.00	0.827800
1611.00	0.719680
1766.00	0.826480
1581.00	0.805400
1726.00	0.825040
1621.00	0.749780
1591.00	0.796760
1731.00	0.824200
1736.00	0.824060
1696.00	0.832460
1761.00	0.828860
1771.00	0.824000
1756.00	0.831040
1786.00	0.813120
1746.00	0.831500
1796.00	0.807000
1636.00	0.822500
1671.00	0.827600
1596.00	0.778460
1616.00	0.728360
1576.00	0.803640
1651.00	0.827720
1686.00	0.829800
1656.00	0.827700
1646.00	0.827800
1776.00	0.820540
1626.00	0.774280
1661.00	0.827700
1706.00	0.831480
1676.00	0.828460
1691.00	0.831180
1606.00	0.734420
1601.00	0.752720
1781.00	0.816860
1586.00	0.807420
1711.00	0.829960
1631.00	0.794860
1741.00	0.826020
1716.00	0.828200
