# Wavenumber	Transmittence
3516.00	0.877520
3541.00	0.877600
3546.00	0.877600
3501.00	0.877380
3526.00	0.877600
3426.00	0.874680
3531.00	0.877600
3536.00	0.877600
3431.00	0.874920
3456.00	0.876180
3556.00	0.877380
3441.00	0.875420
3511.00	0.877500
3506.00	0.877040
3496.00	0.877300
3411.00	0.873740
3416.00	0.874160
3486.00	0.877100
3481.00	0.876980
3561.00	0.877220
3451.00	0.875920
3566.00	0.877060
3471.00	0.876800
3461.00	0.876420
3551.00	0.877540
3491.00	0.877180
3406.00	0.873360
3466.00	0.876680
3421.00	0.874420
3521.00	0.877600
3436.00	0.875180
3446.00	0.875680
3476.00	0.876900
