# Wavenumber Transmittence
566.00 0.872500
536.00 0.862060
641.00 0.867260
491.00 0.867160
551.00 0.867080
626.00 0.871840
561.00 0.870720
576.00 0.874900
611.00 0.874600
596.00 0.876260
461.00 0.788240
651.00 0.861960
541.00 0.863700
521.00 0.861760
546.00 0.865380
636.00 0.869540
601.00 0.875960
511.00 0.869920
501.00 0.872600
456.00 0.795540
516.00 0.866700
631.00 0.870740
496.00 0.871440
586.00 0.875980
591.00 0.876140
526.00 0.859220
476.00 0.838200
571.00 0.873820
466.00 0.782880
556.00 0.868880
481.00 0.845540
581.00 0.875540
531.00 0.860500
646.00 0.864660
506.00 0.872020
606.00 0.875300
616.00 0.873920
486.00 0.856180
621.00 0.872960
471.00 0.819700
