# Wavenumber,Transmittence
3216.00,0.866900
3306.00,0.867180
3166.00,0.862160
3156.00,0.860760
3326.00,0.868420
3186.00,0.860840
3206.00,0.866740
3341.00,0.869220
3351.00,0.869720
3296.00,0.866580
3141.00,0.854080
3276.00,0.865380
3301.00,0.866920
3321.00,0.868120
3251.00,0.864640
3236.00,0.865020
3146.00,0.858100
3361.00,0.870220
3271.00,0.865040
3336.00,0.868980
3331.00,0.868720
3256.00,0.864520
3151.00,0.859680
3366.00,0.870480
3286.00,0.865980
3231.00,0.865220
3371.00,0.870720
3211.00,0.867260
3221.00,0.866340
3346.00,0.869480
3311.00,0.867520
3176.00,0.860460
3191.00,0.862280
3161.00,0.861680
3181.00,0.859980
3241.00,0.864880
3201.00,0.865420
3266.00,0.864760
3356.00,0.869980
3246.00,0.864760
3291.00,0.866280
3281.00,0.865680
3226.00,0.865800
3316.00,0.867820
3196.00,0.863800
3171.00,0.861680
3261.00,0.864440
3376.00,0.870980
