# Wavenumber Transmittence
796.00 0.839020
696.00 0.404040
691.00 0.663680
721.00 0.504080
756.00 0.805600
746.00 0.616260
791.00 0.841320
741.00 0.525400
701.00 0.675060
766.00 0.839160
771.00 0.840960
781.00 0.839680
706.00 0.634040
776.00 0.841260
786.00 0.844800
686.00 0.702340
671.00 0.797500
716.00 0.544160
651.00 0.861960
641.00 0.867260
731.00 0.215180
801.00 0.839520
656.00 0.858800
761.00 0.831380
736.00 0.495900
751.00 0.720140
711.00 0.600100
681.00 0.716000
676.00 0.752280
726.00 0.297800
666.00 0.845980
661.00 0.854620
646.00 0.864660
