# Wavenumber	Transmittence
626.00	0.871840
511.00	0.869920
576.00	0.874900
611.00	0.874600
496.00	0.871440
516.00	0.866700
521.00	0.861760
486.00	0.856180
581.00	0.875540
541.00	0.863700
566.00	0.872500
506.00	0.872020
636.00	0.869540
526.00	0.859220
536.00	0.862060
621.00	0.872960
466.00	0.782880
546.00	0.865380
556.00	0.868880
606.00	0.875300
571.00	0.873820
551.00	0.867080
616.00	0.873920
491.00	0.867160
501.00	0.872600
531.00	0.860500
591.00	0.876140
561.00	0.870720
586.00	0.875980
631.00	0.870740
476.00	0.838200
461.00	0.788240
471.00	0.819700
596.00	0.876260
456.00	0.795540
481.00	0.845540
601.00	0.875960
