# Wavenumber	Transmittence
806.00	0.841500
841.00	0.838840
866.00	0.844980
926.00	0.844180
966.00	0.854160
886.00	0.839760
961.00	0.854680
951.00	0.854100
876.00	0.845640
971.00	0.853280
821.00	0.838200
856.00	0.843380
831.00	0.832100
891.00	0.838120
911.00	0.844860
941.00	0.848580
896.00	0.841280
986.00	0.849920
871.00	0.845080
916.00	0.844400
811.00	0.841200
936.00	0.846360
861.00	0.844300
991.00	0.848620
851.00	0.842460
836.00	0.835140
826.00	0.835960
921.00	0.843880
801.00	0.839520
976.00	0.852280
816.00	0.836420
901.00	0.844540
956.00	0.854820
846.00	0.841200
881.00	0.843140
931.00	0.845260
981.00	0.851180
906.00	0.845000
946.00	0.852600
