# Wavenumber Transmittence
831.00 0.832100
841.00 0.838840
776.00 0.841260
786.00 0.844800
876.00 0.845640
866.00 0.844980
756.00 0.805600
891.00 0.838120
811.00 0.841200
746.00 0.616260
871.00 0.845080
801.00 0.839520
851.00 0.842460
751.00 0.720140
816.00 0.836420
861.00 0.844300
761.00 0.831380
781.00 0.839680
771.00 0.840960
796.00 0.839020
846.00 0.841200
826.00 0.835960
806.00 0.841500
766.00 0.839160
741.00 0.525400
791.00 0.841320
821.00 0.838200
881.00 0.843140
886.00 0.839760
856.00 0.843380
836.00 0.835140
