# Wavenumber	Transmittence
1751.00	0.831840
1791.00	0.809540
1696.00	0.832460
1736.00	0.824060
1816.00	0.821880
1721.00	0.826340
1811.00	0.815480
1716.00	0.828200
1741.00	0.826020
1771.00	0.824000
1666.00	0.827600
1796.00	0.807000
1761.00	0.828860
1781.00	0.816860
1691.00	0.831180
1731.00	0.824200
1701.00	0.832100
1661.00	0.827700
1746.00	0.831500
1806.00	0.811380
1656.00	0.827700
1801.00	0.807560
1711.00	0.829960
1726.00	0.825040
1776.00	0.820540
1681.00	0.829120
1786.00	0.813120
1706.00	0.831480
1766.00	0.826480
1756.00	0.831040
1671.00	0.827600
1686.00	0.829800
1676.00	0.828460
