# Wavenumber	Transmittence
666.00	0.845980
646.00	0.864660
851.00	0.842460
781.00	0.839680
871.00	0.845080
751.00	0.720140
856.00	0.843380
821.00	0.838200
761.00	0.831380
731.00	0.215180
656.00	0.858800
701.00	0.675060
661.00	0.854620
711.00	0.600100
641.00	0.867260
686.00	0.702340
651.00	0.861960
876.00	0.845640
811.00	0.841200
786.00	0.844800
771.00	0.840960
681.00	0.716000
741.00	0.525400
841.00	0.838840
691.00	0.663680
866.00	0.844980
676.00	0.752280
706.00	0.634040
756.00	0.805600
726.00	0.297800
831.00	0.832100
696.00	0.404040
746.00	0.616260
846.00	0.841200
671.00	0.797500
796.00	0.839020
791.00	0.841320
776.00	0.841260
816.00	0.836420
721.00	0.504080
836.00	0.835140
861.00	0.844300
826.00	0.835960
801.00	0.839520
736.00	0.495900
806.00	0.841500
716.00	0.544160
766.00	0.839160
