# Wavenumber Transmittence
2381.00 0.858320
2371.00 0.865300
2416.00 0.856200
2471.00 0.857580
2456.00 0.857760
2396.00 0.855520
2391.00 0.856100
2351.00 0.864360
2401.00 0.855720
2406.00 0.855980
2461.00 0.857800
2341.00 0.863040
2336.00 0.863880
2441.00 0.857120
2376.00 0.861100
2506.00 0.859080
2451.00 0.857520
2431.00 0.856580
2486.00 0.857880
2496.00 0.858460
2491.00 0.858120
2436.00 0.856880
2411.00 0.856180
2361.00 0.869960
2386.00 0.857120
2481.00 0.857620
2426.00 0.856280
2446.00 0.857320
2421.00 0.856200
2501.00 0.858820
2511.00 0.859240
2356.00 0.868480
2476.00 0.857500
2516.00 0.859420
2466.00 0.857720
2521.00 0.859540
2346.00 0.862460
2366.00 0.868260
