# Wavenumber Transmittence
841.25 0.978400
799.06 0.985000
874.06 0.803000
761.56 1.005000
714.69 1.013400
869.38 0.796200
733.44 1.009000
719.38 1.015000
756.88 1.006200
836.56 0.981400
817.81 0.985400
705.31 1.013000
850.63 0.945800
808.44 0.984800
766.25 1.004000
747.50 1.007400
813.13 0.985000
822.50 0.986000
691.25 1.008000
695.94 1.009600
785.00 0.991400
827.19 0.985800
831.88 0.984400
770.94 1.000800
855.31 0.912600
794.38 0.986800
742.81 1.007000
803.75 0.984000
775.63 0.998000
710.00 1.013200
864.69 0.821200
728.75 1.012800
780.31 0.993800
700.63 1.012200
789.69 0.988600
845.94 0.969200
860.00 0.862200
752.19 1.006200
738.13 1.007400
724.06 1.020200
