# Wavenumber	Transmittence
963.13	0.986800
911.56	0.903400
967.81	0.980800
958.44	0.989600
906.88	0.846960
949.06	0.994000
888.13	0.772040
874.06	0.803000
869.38	0.796200
981.88	0.941400
850.63	0.945800
860.00	0.862200
935.00	0.986200
897.50	0.777400
845.94	0.969200
855.31	0.912600
892.81	0.761400
864.69	0.821200
925.63	0.976000
972.50	0.972000
883.44	0.777200
939.69	0.990000
902.19	0.798200
841.25	0.978400
916.25	0.938800
920.94	0.963400
878.75	0.773480
953.75	0.992200
977.19	0.960000
930.31	0.983400
944.38	0.992800
