# Wavenumber Transmittence
2636.56 0.986800
2585.00 0.999880
2538.13 1.001000
2650.63 0.984220
2688.13 0.977280
2645.94 0.985060
2617.81 0.991040
2599.06 0.998000
2603.75 0.997080
2669.38 0.981220
2556.88 1.001000
2547.50 1.001000
2561.56 1.001000
2692.81 0.975820
2660.00 0.982440
2683.44 0.978060
2664.69 0.982000
2575.63 1.000000
2622.50 0.990200
2613.13 0.991940
2580.31 1.000000
2627.19 0.988420
2641.25 0.985960
2528.75 1.001000
2552.19 1.001000
2570.94 1.000000
2674.06 0.979840
2589.69 0.998080
2542.81 1.001000
2608.44 0.994080
2678.75 0.978960
2566.25 1.000580
2631.88 0.988000
2697.50 0.974280
2594.38 0.998000
2655.31 0.984000
2533.44 1.001000
