# Wavenumber	Transmittence
986.56	0.917200
977.19	0.960000
995.94	0.841800
897.50	0.777400
981.88	0.941400
1038.13	0.258000
864.69	0.821200
939.69	0.990000
963.13	0.986800
878.75	0.773480
958.44	0.989600
930.31	0.983400
906.88	0.846960
949.06	0.994000
892.81	0.761400
1000.63	0.772680
991.25	0.883600
920.94	0.963400
902.19	0.798200
869.38	0.796200
953.75	0.992200
967.81	0.980800
911.56	0.903400
935.00	0.986200
916.25	0.938800
925.63	0.976000
1042.81	0.209600
1005.31	0.705800
1024.06	0.448440
874.06	0.803000
944.38	0.992800
1028.75	0.398780
1010.00	0.633680
1033.44	0.325820
888.13	0.772040
972.50	0.972000
1019.38	0.527000
883.44	0.777200
860.00	0.862200
1014.69	0.555600
