# Wavenumber,Transmittence
2716.25,0.960720
2720.94,0.957820
2899.06,0.321880
2744.38,0.934500
2810.00,0.871900
2861.56,0.562760
2870.94,0.464620
2866.25,0.513540
2758.44,0.925860
2833.44,0.813300
2772.50,0.916600
2838.13,0.790080
2777.19,0.914220
2894.38,0.336200
2847.50,0.702700
2852.19,0.669460
2885.00,0.370500
2889.69,0.347080
2735.00,0.943300
2711.56,0.965360
2781.88,0.908820
2805.31,0.878500
2791.25,0.895560
2730.31,0.950520
2786.56,0.902220
2819.38,0.854560
2880.31,0.393660
2763.13,0.922500
2753.75,0.929560
2795.94,0.890460
2739.69,0.937480
2856.88,0.631340
2842.81,0.759640
2903.75,0.298280
2824.06,0.845640
2800.63,0.885200
2875.63,0.428260
2767.81,0.919500
2828.75,0.831620
2814.69,0.864300
2725.63,0.954120
2749.06,0.932800
