# Wavenumber,Transmittence
981.88,0.941400
1019.38,0.527000
972.50,0.972000
986.56,0.917200
991.25,0.883600
995.94,0.841800
939.69,0.990000
916.25,0.938800
883.44,0.777200
1005.31,0.705800
1014.69,0.555600
897.50,0.777400
958.44,0.989600
963.13,0.986800
1010.00,0.633680
935.00,0.986200
930.31,0.983400
920.94,0.963400
906.88,0.846960
888.13,0.772040
977.19,0.960000
967.81,0.980800
1000.63,0.772680
953.75,0.992200
949.06,0.994000
892.81,0.761400
944.38,0.992800
902.19,0.798200
925.63,0.976000
911.56,0.903400
