# Wavenumber	Transmittence
503.75	0.970000
545.94	0.970000
508.44	0.970000
653.75	1.007400
635.00	1.004200
555.31	0.974400
578.75	0.988200
602.19	0.994800
611.56	0.997200
597.50	0.994000
489.69	0.972000
522.50	0.969000
630.31	1.002400
649.06	1.007800
663.13	1.007800
517.81	0.969000
531.88	0.969000
485.00	0.972000
592.81	0.992400
475.63	0.969400
527.19	0.969000
574.06	0.985600
480.31	0.970000
494.38	0.972000
550.63	0.972000
667.81	1.011400
625.63	1.001200
620.94	1.000400
569.38	0.983200
461.56	0.966000
588.13	0.991400
564.69	0.981200
606.88	0.995400
541.25	0.970000
583.44	0.988800
560.00	0.978000
658.44	1.006600
639.69	1.005000
616.25	0.998800
470.94	0.968800
513.13	0.969400
499.06	0.970400
466.25	0.968000
536.56	0.970000
644.38	1.007000
