# Wavenumber Transmittence
756.88 1.006200
766.25 1.004000
883.44 0.777200
897.50 0.777400
855.31 0.912600
808.44 0.984800
794.38 0.986800
752.19 1.006200
775.63 0.998000
831.88 0.984400
724.06 1.020200
747.50 1.007400
728.75 1.012800
803.75 0.984000
822.50 0.986000
813.13 0.985000
733.44 1.009000
799.06 0.985000
780.31 0.993800
878.75 0.773480
864.69 0.821200
860.00 0.862200
770.94 1.000800
742.81 1.007000
874.06 0.803000
789.69 0.988600
892.81 0.761400
845.94 0.969200
761.56 1.005000
888.13 0.772040
817.81 0.985400
902.19 0.798200
869.38 0.796200
850.63 0.945800
738.13 1.007400
785.00 0.991400
841.25 0.978400
827.19 0.985800
836.56 0.981400
