# Wavenumber Transmittence
545.94 0.970000
578.75 0.988200
606.88 0.995400
555.31 0.974400
531.88 0.969000
653.75 1.007400
564.69 0.981200
536.56 0.970000
616.25 0.998800
663.13 1.007800
658.44 1.006600
588.13 0.991400
574.06 0.985600
625.63 1.001200
620.94 1.000400
649.06 1.007800
630.31 1.002400
602.19 0.994800
522.50 0.969000
635.00 1.004200
639.69 1.005000
644.38 1.007000
611.56 0.997200
527.19 0.969000
583.44 0.988800
667.81 1.011400
550.63 0.972000
541.25 0.970000
560.00 0.978000
597.50 0.994000
592.81 0.992400
569.38 0.983200
