# Wavenumber	Transmittence
522.50	0.969000
667.81	1.011400
466.25	0.968000
503.75	0.970000
536.56	0.970000
606.88	0.995400
592.81	0.992400
649.06	1.007800
625.63	1.001200
602.19	0.994800
475.63	0.969400
489.69	0.972000
597.50	0.994000
461.56	0.966000
644.38	1.007000
583.44	0.988800
616.25	0.998800
653.75	1.007400
672.50	1.002000
527.19	0.969000
508.44	0.970000
560.00	0.978000
513.13	0.969400
470.94	0.968800
480.31	0.970000
550.63	0.972000
630.31	1.002400
574.06	0.985600
578.75	0.988200
499.06	0.970400
541.25	0.970000
545.94	0.970000
611.56	0.997200
635.00	1.004200
494.38	0.972000
639.69	1.005000
531.88	0.969000
620.94	1.000400
485.00	0.972000
588.13	0.991400
663.13	1.007800
555.31	0.974400
569.38	0.983200
564.69	0.981200
517.81	0.969000
658.44	1.006600
677.19	0.999400
