# Wavenumber,Transmittence
897.50,0.777400
944.38,0.992800
892.81,0.761400
949.06,0.994000
939.69,0.990000
1014.69,0.555600
1028.75,0.398780
972.50,0.972000
1000.63,0.772680
958.44,0.989600
995.94,0.841800
925.63,0.976000
1038.13,0.258000
1033.44,0.325820
920.94,0.963400
1005.31,0.705800
1010.00,0.633680
1024.06,0.448440
902.19,0.798200
1019.38,0.527000
953.75,0.992200
930.31,0.983400
916.25,0.938800
935.00,0.986200
986.56,0.917200
906.88,0.846960
967.81,0.980800
977.19,0.960000
911.56,0.903400
981.88,0.941400
963.13,0.986800
991.25,0.883600
